STATEFP,COUNTYFP,COUNTYNS,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,geometry,state,county,fips,adult_pop,observed_distress,loneliness_rate,access_to_exercise,social_associations_per_10k,air_pollution,uninsured,unemployment_rate,providers_per_100k,log_median_hh_income,rucc_category
37,133,01026341,0500000US37133,37133,Onslow,Onslow County,NC,North Carolina,06,1973791552,370648831,"MULTIPOLYGON (((-77.17131 34.625669, -77.169314 34.62692, -77.167222 34.628172, -77.161613 34.630441, -77.148113 34.636542, -77.13813 34.639984, -77.135183 34.641001, -77.131095 34.642096, -77.127767 34.644051, -77.125391 34.644364, -77.12406 34.645694, -77.123489 34.64718, -77.1224712371384 34.6475287688684, -77.121207 34.647962, -77.1167832150239 34.6472621416445, -77.116264 34.64718, -77.1117 34.64585, -77.110369 34.645146, -77.111985 34.643269, -77.114979 34.641503, -77.1151680150488 34.6414067230616, -77.1167945360906 34.6405782363029, -77.1167951357562 34.6405778550508, -77.1187 34.638544, -77.125961 34.636933, -77.135468 34.634587, -77.147067 34.630832, -77.15705 34.627077, -77.166081 34.623713, -77.169219 34.622383, -77.171215 34.622226, -77.172451 34.623322, -77.17131 34.625669)), ((-77.230255 34.598439, -77.228068 34.599378, -77.22417 34.600552, -77.221128 34.603134, -77.214663 34.606734, -77.206867 34.610725, -77.202399 34.612837, -77.197645 34.613385, -77.192036 34.615498, -77.1920129656344 34.6155096625453, -77.185856 34.618627, -77.181388 34.620662, -77.179487 34.620427, -77.179296 34.619097, -77.181198 34.617845, -77.188233 34.615106, -77.196314 34.611742, -77.202969 34.609003, -77.209814 34.605795, -77.216565 34.602352, -77.222649 34.59883, -77.226927 34.596717, -77.229304 34.59703, -77.230255 34.598439)), ((-77.679879 34.734905, -77.679438 34.760087, -77.678882 34.78455, -77.677235 34.798129, -77.67705 34.799625, -77.66606 34.839651, -77.65107 34.923526, -77.651093 34.923679, -77.653352 34.940535, -77.677871 34.968612, -77.680081 34.971141, -77.674805 34.9739, -77.638967 34.98446, -77.577572 34.978371, -77.567828 34.977404, -77.545734 34.97477, -77.502792 34.969637, -77.502745 34.969623, -77.452144 34.946963, -77.416434 34.930951, -77.366768 34.90865, -77.365861 34.914309, -77.366442 34.916171, -77.365063 34.919084, -77.365167 34.92355, -77.3635 34.924254, -77.363314 34.92554, -77.360352 34.925904, -77.360026 34.926733, -77.356986 34.929174, -77.35441 34.929103, -77.35193 34.93044, -77.34764 34.930875, -77.345366 34.930471, -77.343091 34.93137, -77.341738 34.934477, -77.339643 34.934508, -77.3388 34.935895, -77.335608 34.936708, -77.334625 34.938244, -77.331554 34.93915, -77.32816 34.938464, -77.326881 34.937171, -77.325507 34.937154, -77.323109 34.935003, -77.319201 34.934902, -77.317253 34.932386, -77.313444 34.932644, -77.311009 34.935275, -77.311556 34.93644, -77.309381 34.937517, -77.307466 34.937237, -77.304304 34.934275, -77.30341 34.934638, -77.297888 34.933863, -77.296105 34.932555, -77.294638 34.930467, -77.29321 34.930192, -77.289538 34.931669, -77.286772 34.93023, -77.284697 34.930943, -77.284764 34.929075, -77.28387 34.928037, -77.281602 34.927564, -77.278954 34.928062, -77.277007 34.926557, -77.270685 34.926587, -77.267647 34.92579, -77.267242 34.923318, -77.265527 34.92302, -77.265462 34.921713, -77.264247 34.92125, -77.26512 34.919852, -77.264429 34.918971, -77.262148 34.918656, -77.259269 34.913624, -77.260731 34.911439, -77.260151 34.909625, -77.258139 34.908521, -77.257181 34.909874, -77.253215 34.91071, -77.249999 34.909095, -77.251477 34.908242, -77.251102 34.905663, -77.252099 34.904477, -77.251474 34.902663, -77.250509 34.903323, -77.250622 34.901666, -77.248733 34.901037, -77.248333 34.900101, -77.246332 34.900353, -77.246076 34.899634, -77.244858 34.900178, -77.239962 34.898938, -77.23761 34.899953, -77.237615 34.900009, -77.237527 34.900079, -77.237437 34.900018, -77.23742 34.900005, -77.237357 34.899962, -77.237353 34.899949, -77.23702 34.898412, -77.238752 34.893785, -77.236324 34.893434, -77.2353 34.891938, -77.23392 34.891789, -77.23334 34.893876, -77.231969 34.893189, -77.232409 34.890986, -77.233438 34.889303, -77.234165 34.886331, -77.233177 34.885779, -77.231444 34.885226, -77.228892 34.885759, -77.225299 34.887329, -77.222444 34.887127, -77.22083 34.884589, -77.221326 34.883553, -77.222849 34.883439, -77.221153 34.880358, -77.219498 34.878638, -77.219588 34.877684, -77.217096 34.87591, -77.2162 34.874345, -77.216276 34.872794, -77.219466 34.871498, -77.219577 34.870279, -77.218311 34.868219, -77.216591 34.867095, -77.216702 34.865876, -77.212848 34.86247, -77.21378 34.861673, -77.211717 34.859332, -77.209964 34.858747, -77.210346 34.856015, -77.211262 34.85547, -77.211357 34.852838, -77.210302 34.851523, -77.207817 34.85058, -77.204994 34.84793, -77.204922 34.845915, -77.202772 34.845386, -77.202385 34.843681, -77.203139 34.8424, -77.200936 34.842156, -77.200626 34.841072, -77.202071 34.839035, -77.201533 34.838051, -77.203244 34.83689, -77.201384 34.836374, -77.201964 34.834778, -77.200266 34.833284, -77.198434 34.833557, -77.197442 34.832628, -77.195945 34.834017, -77.195342 34.832604, -77.194092 34.832768, -77.193296 34.831945, -77.191054 34.832234, -77.191707 34.833796, -77.188683 34.833341, -77.187679 34.834303, -77.185024 34.8355, -77.185162 34.836296, -77.182309 34.837204, -77.181253 34.836211, -77.180079 34.833386, -77.1794 34.829931, -77.18041 34.828464, -77.18168 34.828378, -77.18201 34.827101, -77.183939 34.826616, -77.185941 34.823139, -77.184682 34.821957, -77.186325 34.821019, -77.186202 34.819883, -77.189343 34.817846, -77.192892 34.817219, -77.195053 34.818168, -77.19595 34.81703, -77.194762 34.815085, -77.193132 34.814258, -77.194322 34.811791, -77.196257 34.810991, -77.195813 34.809354, -77.193104 34.806871, -77.191858 34.806356, -77.189121 34.806166, -77.190841 34.802669, -77.188015 34.802199, -77.185245 34.800614, -77.182482 34.799657, -77.180081 34.798022, -77.176399 34.797193, -77.175131 34.795534, -77.176048 34.79349, -77.175818 34.791969, -77.171134 34.790721, -77.171333 34.789151, -77.175016 34.787885, -77.175152 34.786744, -77.174044 34.785742, -77.17097 34.785512, -77.170694 34.783956, -77.17309 34.782362, -77.172743 34.780612, -77.17069 34.780337, -77.168928 34.781173, -77.168005 34.784185, -77.167312 34.785186, -77.165986 34.785032, -77.165253 34.784076, -77.166427 34.78106, -77.165734 34.779329, -77.16323 34.779218, -77.161644 34.781125, -77.159316 34.781997, -77.15741 34.780827, -77.157254 34.779403, -77.159501 34.777795, -77.160401 34.77618, -77.160275 34.77463, -77.158684 34.773569, -77.157585 34.773569, -77.155053 34.776706, -77.153322 34.776233, -77.153543 34.774447, -77.152957 34.772876, -77.150761 34.771396, -77.151107 34.770298, -77.153265 34.76993, -77.15702 34.769953, -77.158731 34.769058, -77.158393 34.766563, -77.157773 34.765949, -77.1562 34.76548, -77.154005 34.76603, -77.150696 34.768215, -77.148811 34.768423, -77.144856 34.766686, -77.143077 34.765097, -77.143076 34.761787, -77.142434 34.76009, -77.139946 34.75974, -77.138629 34.761093, -77.137509 34.763824, -77.135751 34.764609, -77.134854 34.764158, -77.133083 34.762194, -77.131267 34.758918, -77.130597 34.75847, -77.126982 34.757789, -77.125646 34.756707, -77.124943 34.754385, -77.125716 34.750487, -77.125421 34.746283, -77.123966 34.74197, -77.122652 34.735258, -77.121798 34.731534, -77.12081 34.730218, -77.113823 34.724066, -77.109153 34.717874, -77.106596 34.712327, -77.105994 34.710106, -77.105987 34.706657, -77.105153 34.694712, -77.107793 34.688558, -77.108561 34.687346, -77.112572 34.683946, -77.113124 34.683284, -77.1132981312984 34.6830317448894, -77.117056 34.686957, -77.11949 34.686195, -77.122735 34.685242, -77.125864 34.685242, -77.1261822214467 34.6847931154932, -77.126675 34.684098, -77.130268 34.682573, -77.131923 34.68022, -77.1322840114774 34.6801943550129, -77.13502 34.68, -77.136178 34.678285, -77.136758 34.67676, -77.135135 34.674854, -77.133629 34.672757, -77.137801 34.670279, -77.141394 34.669802, -77.147188 34.669707, -77.1533072660928 34.6682128661327, -77.154605 34.667896, -77.155532 34.666276, -77.15333 34.664941, -77.151824 34.664369, -77.151708 34.66313, -77.15333 34.661224, -77.155149 34.65995, -77.159125 34.656934, -77.163413 34.653693, -77.169787 34.650165, -77.174075 34.648068, -77.179332 34.644267, -77.188446 34.64044, -77.193429 34.638629, -77.201569 34.634317, -77.202807 34.634082, -77.20352 34.634552, -77.204649932964 34.6342868601371, -77.204709 34.634273, -77.2047291396746 34.6338628383342, -77.20475 34.633438, -77.207683 34.628807, -77.211624 34.623467, -77.225531 34.612212, -77.231756 34.607956, -77.239964 34.603379, -77.242373 34.600044, -77.242726 34.595839, -77.240645 34.594252, -77.237204 34.594084, -77.234877 34.594561, -77.233947 34.594208, -77.233663 34.593011, -77.249479 34.583338, -77.258724 34.577882, -77.267546 34.572153, -77.279998 34.562897, -77.307042 34.545138, -77.325465 34.534915, -77.3354186903926 34.5312519581871, -77.335924 34.531066, -77.340895 34.530369, -77.3409241234372 34.5303322472493, -77.344865 34.525359, -77.3516791206183 34.5223865011333, -77.3584414875506 34.5194365785873, -77.411209 34.496418, -77.462923 34.471354, -77.492079 34.456297, -77.5102276993626 34.4456552165861, -77.5183814113103 34.4408741557049, -77.527063 34.451114, -77.528358 34.452669, -77.53217 34.457253, -77.534623 34.457914, -77.537021 34.459051, -77.53946 34.461681, -77.53905 34.462908, -77.541405 34.463082, -77.54056 34.464348, -77.54116 34.464958, -77.543974 34.463255, -77.54352 34.465247, -77.544258 34.464728, -77.545875 34.466735, -77.548659 34.466953, -77.550679 34.469106, -77.550859 34.469657, -77.550961 34.469835, -77.551339 34.470133, -77.551766 34.470538, -77.551926 34.470908, -77.552508 34.471238, -77.555424 34.471415, -77.558337 34.469375, -77.559219 34.470097, -77.561247 34.47114, -77.562803 34.469514, -77.567986 34.47003, -77.571756 34.472525, -77.572274 34.4769, -77.575947 34.476359, -77.576036 34.477709, -77.574924 34.478681, -77.576235 34.481953, -77.577348 34.4815, -77.57656 34.482766, -77.613857 34.576006, -77.618679 34.587087, -77.642092 34.638562, -77.668177 34.695083, -77.680127 34.720595, -77.679879 34.734905)))",NC,Onslow,37133,"160,933",18.9,36.0,55.80273346,6.3743300824,6.3,14.2257352,5.12986015,259.02212,10.926747505407526,metro
37,173,01008588,0500000US37173,37173,Swain,Swain County,NC,North Carolina,06,1366803332,32416279,"POLYGON ((-83.949389 35.461164, -83.942987 35.465084, -83.942172 35.467254, -83.937015 35.471511, -83.929743 35.47333, -83.924895 35.473884, -83.9208783824189 35.4734944687133, -83.919564 35.473367, -83.916801 35.473612, -83.911773 35.476028, -83.909265 35.479714, -83.90804 35.484397, -83.905612 35.48906, -83.901527 35.491026, -83.900338 35.493095, -83.9002 35.494191, -83.901403 35.495278, -83.901381 35.496553, -83.895669 35.501868, -83.893031 35.502253, -83.892074 35.503089, -83.884262 35.512754, -83.882563 35.517182, -83.880074 35.518745, -83.87263 35.521145, -83.866413 35.52091, -83.859261 35.521851, -83.853898 35.521059, -83.848502 35.519259, -83.840203 35.52156, -83.831895 35.524766, -83.827428 35.524653, -83.82559 35.523829, -83.809798 35.53431, -83.808713 35.536415, -83.802434 35.541588, -83.786802 35.5472, -83.780129 35.550387, -83.773092 35.557465, -83.771736 35.562118, -83.764606 35.561538, -83.759675 35.562492, -83.756917 35.563604, -83.749894 35.561146, -83.735669 35.565455, -83.732947 35.563149, -83.723459 35.561874, -83.720787 35.563347, -83.707199 35.568533, -83.703846 35.568476, -83.702099 35.567634, -83.700663 35.567621, -83.697827 35.568352, -83.684154 35.568848, -83.676268 35.570289, -83.673093 35.568974, -83.666272 35.569389, -83.6630236045826 35.5691430430619, -83.662957 35.569138, -83.660925 35.568207, -83.657933 35.569211, -83.653159 35.568309, -83.645481 35.565825, -83.640498 35.566075, -83.637182 35.567096, -83.635832 35.568169, -83.632358 35.569093, -83.629734 35.567889, -83.615312 35.574026, -83.608889 35.579451, -83.604806 35.57934, -83.601854 35.578228, -83.59427 35.572912, -83.587827 35.566963, -83.58714 35.564017, -83.58559 35.562941, -83.582 35.562684, -83.576345 35.564019, -83.572424 35.565518, -83.56609 35.565993, -83.559264 35.564796, -83.552167 35.564346, -83.540826 35.565702, -83.534169 35.564668, -83.520469 35.565602, -83.517564 35.562871, -83.498335 35.562981, -83.491647 35.566867, -83.485527 35.568204, -83.480617 35.576633, -83.478523 35.579202, -83.479317 35.582764, -83.479082 35.583316, -83.475367 35.584775, -83.4728691161081 35.5864293942139, -83.472684 35.586552, -83.472668 35.589125, -83.471362 35.590304, -83.462678 35.5926, -83.455722 35.598045, -83.452431 35.602918, -83.447137 35.608664, -83.445802 35.611803, -83.441197 35.611739, -83.432298 35.609941, -83.421576 35.611186, -83.420964 35.611596, -83.42037 35.613467, -83.411852 35.61692, -83.406061 35.620185, -83.403569 35.621313, -83.396626 35.62272, -83.392652 35.625095, -83.388602 35.632352, -83.388722 35.633584, -83.380251 35.634705, -83.377984 35.634496, -83.376785 35.636638, -83.373712 35.638935, -83.372174 35.63931, -83.370369 35.638204, -83.368162 35.638202, -83.366941 35.638728, -83.358209 35.647277, -83.356202 35.650019, -83.355367 35.652338, -83.355537 35.654632, -83.353776 35.657478, -83.35156 35.659858, -83.349255 35.660854, -83.347262 35.660474, -83.337683 35.663074, -83.334965 35.665471, -83.321101 35.662815, -83.317905 35.659015, -83.312757 35.654809, -83.31049 35.654452, -83.302279 35.656064, -83.297154 35.65775, -83.293676 35.661919, -83.291075 35.667131, -83.290682 35.672638, -83.289165 35.674509, -83.281178 35.677802, -83.27548 35.679463, -83.271378 35.681476, -83.269277 35.685403, -83.26539 35.687535, -83.261252 35.689165, -83.258117 35.691924, -83.25561 35.696061, -83.254257 35.695593, -83.252331 35.695878, -83.250372 35.695553, -83.248487 35.69434, -83.24493 35.695145, -83.239962 35.695322, -83.237113 35.694917, -83.235435 35.694005, -83.232243 35.694342, -83.229091 35.69358, -83.226095 35.693828, -83.217534 35.692452, -83.21513 35.692337, -83.211707 35.687278, -83.209996 35.686312, -83.208324 35.682516, -83.207373 35.681363, -83.203859 35.679699, -83.200291 35.681067, -83.194614 35.677859, -83.191975 35.67787, -83.190634 35.674624, -83.189355 35.673547, -83.185767 35.672415, -83.184218 35.671245, -83.181977 35.671327, -83.186998 35.666345, -83.190113 35.663877, -83.191286 35.663576, -83.195096 35.66023, -83.195856 35.656972, -83.195795 35.655532, -83.197343 35.653411, -83.202323 35.650252, -83.203157 35.648714, -83.20208 35.646818, -83.202416 35.644786, -83.201877 35.642759, -83.199965 35.641215, -83.195914 35.640881, -83.193497 35.640128, -83.190846 35.641276, -83.188793 35.64126, -83.187514 35.64082, -83.181565 35.63679, -83.179245 35.63452, -83.179102 35.633448, -83.177098 35.631955, -83.177087 35.629316, -83.176194 35.627726, -83.178759 35.624399, -83.180531 35.623216, -83.181276 35.621536, -83.181633 35.618687, -83.180924 35.61676, -83.179015 35.614296, -83.17598 35.61245, -83.177911 35.609165, -83.181467 35.606739, -83.182655 35.605205, -83.183259 35.602028, -83.185372 35.59937, -83.185519 35.598271, -83.183192 35.595964, -83.184618 35.591536, -83.183165 35.589217, -83.183602 35.586734, -83.182109 35.584537, -83.178881 35.582949, -83.175209 35.580762, -83.171809 35.579719, -83.17026 35.578899, -83.166964 35.57869, -83.16443 35.574784, -83.164317 35.571345, -83.162172 35.568515, -83.161964 35.567284, -83.163342 35.564669, -83.160519 35.563081, -83.159733 35.561983, -83.159337 35.558356, -83.158002 35.557043, -83.156037 35.553928, -83.156565 35.552089, -83.158055 35.550802, -83.159454 35.548643, -83.162708 35.548237, -83.164604 35.545233, -83.164021 35.54093, -83.165049 35.538859, -83.167207 35.537882, -83.168349 35.538668, -83.1713 35.537877, -83.171952 35.535553, -83.171744 35.533806, -83.170345 35.532385, -83.16995 35.531037, -83.172894 35.529125, -83.172418 35.526825, -83.173997 35.523769, -83.173983 35.521681, -83.177672 35.51978, -83.180288 35.518963, -83.181765 35.517703, -83.18233 35.515863, -83.186322 35.514368, -83.187752 35.515116, -83.190353 35.51609, -83.191178 35.516424, -83.195514 35.519306, -83.199694 35.519405, -83.201152 35.518894, -83.203895 35.51931, -83.207683 35.518024, -83.210212 35.519191, -83.21213 35.521801, -83.214499 35.523568, -83.214889 35.523775, -83.215024 35.524, -83.215697 35.525489, -83.216087 35.525934, -83.216344 35.526029, -83.217483 35.525529, -83.219346 35.524829, -83.227498 35.525589, -83.231634 35.523534, -83.232678 35.523292, -83.23543 35.524258, -83.236355 35.524465, -83.237887 35.523766, -83.238833 35.52298, -83.239526 35.521895, -83.24034 35.521411, -83.241833 35.519033, -83.242761 35.518731, -83.244158 35.518561, -83.246134 35.517768, -83.247659 35.516575, -83.255259 35.513572, -83.257586 35.513092, -83.26168 35.514556, -83.264488 35.510716, -83.264344 35.506559, -83.266179 35.506433, -83.268582 35.506191, -83.272754 35.504309, -83.273407 35.502308, -83.275357 35.500457, -83.281518 35.499009, -83.284403 35.496255, -83.286395 35.492535, -83.284918 35.49071, -83.285278 35.4889, -83.291855 35.483071, -83.297045 35.484278, -83.298024 35.483067, -83.299471 35.482879, -83.301515 35.480944, -83.30254 35.480586, -83.304915 35.4786, -83.308931 35.479323, -83.309705 35.478241, -83.310098 35.475969, -83.311601 35.471919, -83.313567 35.469856, -83.315064 35.467558, -83.316279 35.467084, -83.316917 35.46586, -83.318342 35.465262, -83.321706 35.466423, -83.321894 35.466418, -83.325065 35.468584, -83.331661 35.469825, -83.332246 35.470157, -83.333914 35.471709, -83.335802 35.474809, -83.337111 35.474763, -83.339397 35.473665, -83.343098 35.472822, -83.345175 35.473554, -83.346863 35.471392, -83.348987 35.469609, -83.351726 35.468092, -83.356407 35.450158, -83.356556 35.449586, -83.357024 35.447799, -83.359138 35.439447, -83.357474 35.438221, -83.357333 35.437799, -83.357963 35.436164, -83.358674 35.435293, -83.360399 35.434054, -83.360561 35.433782, -83.361017 35.432565, -83.361121 35.431922, -83.360984 35.431117, -83.362635 35.429999, -83.363732 35.426646, -83.362677 35.425405, -83.36202 35.422944, -83.362519 35.421723, -83.361628 35.419645, -83.362597 35.41765, -83.360584 35.414333, -83.360704 35.411813, -83.355314 35.409979, -83.353734 35.411149, -83.352078 35.411268, -83.350038 35.409505, -83.348252 35.406127, -83.347952 35.405355, -83.349145 35.401222, -83.344977 35.39941, -83.343885 35.397564, -83.341143 35.397378, -83.340154 35.395833, -83.342143 35.394716, -83.343148 35.392911, -83.34461 35.391816, -83.34577 35.38999, -83.345663 35.389071, -83.342747 35.387593, -83.340841 35.384915, -83.337408 35.382075, -83.337396 35.379721, -83.338305 35.378557, -83.338527 35.376115, -83.336851 35.373205, -83.337012 35.371073, -83.334703 35.368916, -83.335397 35.366972, -83.334677 35.365168, -83.335571 35.363155, -83.334563 35.360584, -83.335146 35.359842, -83.33443 35.358377, -83.332191 35.355727, -83.33144 35.353733, -83.333554 35.349326, -83.336511 35.346484, -83.336717 35.344472, -83.335901 35.343268, -83.33778 35.339933, -83.340206 35.33755, -83.340067 35.33633, -83.340561 35.333064, -83.339609 35.330993, -83.345315 35.329644, -83.346833 35.328532, -83.351384 35.328679, -83.353958 35.329408, -83.357497 35.3296, -83.360619 35.328195, -83.364228 35.325993, -83.367205 35.326314, -83.372826 35.328983, -83.375847 35.32689, -83.37932 35.325506, -83.383435 35.326531, -83.386406 35.326779, -83.391397 35.325522, -83.39723 35.327685, -83.399901 35.327605, -83.401315 35.32608, -83.404262 35.3249, -83.405797 35.322897, -83.406236 35.321511, -83.410918 35.316528, -83.413921 35.317939, -83.41446 35.318919, -83.417062 35.319294, -83.419861 35.318048, -83.421914 35.317714, -83.425469 35.321549, -83.428064 35.323022, -83.428304 35.324409, -83.43117 35.324297, -83.432772 35.325105, -83.434554 35.324031, -83.437745 35.321915, -83.438991 35.319196, -83.440808 35.317205, -83.44229 35.316511, -83.443505 35.316815, -83.448124 35.316671, -83.449371 35.315344, -83.452066 35.314204, -83.452839 35.313071, -83.452465 35.311134, -83.453543 35.309612, -83.453763 35.307277, -83.454852 35.306759, -83.45589 35.302797, -83.457909 35.301852, -83.461344 35.301725, -83.462833 35.300443, -83.463609 35.298973, -83.467584 35.297752, -83.47136 35.297403, -83.473831 35.297611, -83.474836 35.298076, -83.477834 35.301043, -83.480969 35.301989, -83.482583 35.303405, -83.484543 35.303574, -83.486665 35.30543, -83.490276 35.305547, -83.492781 35.303457, -83.49501 35.299824, -83.497917 35.299301, -83.580478 35.29146, -83.673057 35.282774, -83.673713 35.281939, -83.678595 35.279182, -83.680264 35.279387, -83.681671 35.28042, -83.682266 35.281832, -83.68176 35.285019, -83.683578 35.286263, -83.684084 35.287925, -83.685735 35.289918, -83.689612 35.291995, -83.69025 35.294325, -83.692484 35.295983, -83.695343 35.297536, -83.695611 35.299614, -83.695003 35.300831, -83.695339 35.302407, -83.694392 35.303957, -83.694217 35.306975, -83.692396 35.307279, -83.692188 35.308909, -83.691242 35.310016, -83.691916 35.311926, -83.690223 35.314639, -83.690649 35.316947, -83.688598 35.318234, -83.688224 35.319732, -83.686973 35.320506, -83.686275 35.322402, -83.68474 35.324074, -83.681428 35.32515, -83.678582 35.328218, -83.675277 35.327695, -83.671697 35.328243, -83.6695 35.328963, -83.668857 35.330733, -83.663348 35.333083, -83.660507 35.335626, -83.658952 35.335152, -83.655337 35.336728, -83.651756 35.336864, -83.644679 35.340268, -83.63922 35.338733, -83.635333 35.340447, -83.63371 35.34157, -83.631466 35.34228, -83.629004 35.343711, -83.623775 35.34521, -83.620475 35.345491, -83.619235 35.347306, -83.616995 35.349064, -83.616045 35.351204, -83.615394 35.353915, -83.613615 35.357275, -83.610742 35.359223, -83.606804 35.364558, -83.605313 35.365553, -83.603343 35.367766, -83.602226 35.368259, -83.601001 35.370524, -83.598044 35.371196, -83.596881 35.371871, -83.595107 35.373922, -83.593337 35.376705, -83.595369 35.381076, -83.593253 35.382497, -83.593014 35.384235, -83.591302 35.3872, -83.59041 35.392516, -83.589636 35.394198, -83.587691 35.399187, -83.586613 35.399826, -83.585147 35.406665, -83.583257 35.407275, -83.582386 35.40963, -83.582865 35.410875, -83.584185 35.411755, -83.585241 35.413499, -83.584234 35.415713, -83.585487 35.416847, -83.585392 35.418256, -83.588112 35.418257, -83.58903 35.418937, -83.587325 35.420718, -83.588545 35.421487, -83.586995 35.423208, -83.587214 35.424027, -83.585581 35.424814, -83.585216 35.426145, -83.586063 35.426805, -83.585424 35.428163, -83.585873 35.430403, -83.585756 35.434832, -83.588615 35.435181, -83.590534 35.434449, -83.593283 35.432394, -83.595486 35.431518, -83.599349 35.43161, -83.601519 35.430983, -83.605523 35.429234, -83.607544 35.427724, -83.610109 35.426976, -83.611915 35.427538, -83.614327 35.429722, -83.616053 35.434015, -83.618694 35.436113, -83.624016 35.436923, -83.626517 35.438835, -83.630311 35.44108, -83.634068 35.442293, -83.637062 35.442179, -83.640551 35.443594, -83.642949 35.443464, -83.644603 35.441775, -83.645108 35.439175, -83.645014 35.432029, -83.645859 35.429454, -83.647828 35.427562, -83.651478 35.426485, -83.653095 35.426595, -83.654911 35.428109, -83.656408 35.430846, -83.65789 35.432261, -83.659864 35.432491, -83.662189 35.431121, -83.663772 35.431041, -83.665108 35.431333, -83.666576 35.433724, -83.6681 35.435061, -83.669861 35.435643, -83.673069 35.435405, -83.679208 35.436812, -83.683513 35.438806, -83.687136 35.439679, -83.693944 35.440544, -83.700056 35.441766, -83.702474 35.4431, -83.707452 35.443805, -83.713014 35.442093, -83.715989 35.44225, -83.721109 35.442968, -83.728031 35.444974, -83.730292 35.446511, -83.732819 35.447406, -83.737203 35.44691, -83.741575 35.445209, -83.748317 35.442919, -83.750162 35.442522, -83.754916 35.442775, -83.756677 35.441709, -83.760852 35.442582, -83.763096 35.442588, -83.766669 35.443474, -83.767813 35.443706, -83.774475 35.443475, -83.776823 35.44415, -83.779942 35.44626, -83.781798 35.447003, -83.786908 35.449739, -83.791917 35.450907, -83.795603 35.452413, -83.800452 35.455753, -83.802799 35.45555, -83.80458 35.454184, -83.805085 35.452679, -83.804462 35.450973, -83.8044 35.450021, -83.805535 35.448122, -83.806711 35.444824, -83.807588 35.444099, -83.809709 35.444124, -83.815508 35.446156, -83.816582 35.447049, -83.817653 35.449495, -83.819125 35.450379, -83.821239 35.450781, -83.826003 35.450403, -83.831412 35.450953, -83.83662 35.448753, -83.838569 35.448885, -83.840089 35.4497, -83.842693 35.452627, -83.844907 35.453121, -83.848499 35.452082, -83.85175 35.451904, -83.857015 35.450296, -83.864579 35.448312, -83.86589 35.448292, -83.86734 35.450926, -83.868057 35.455198, -83.87081 35.458491, -83.873794 35.460413, -83.878469 35.462356, -83.881546 35.463183, -83.887476 35.463214, -83.891587 35.462568, -83.895028 35.461458, -83.898564 35.462714, -83.901257 35.464322, -83.904442 35.465004, -83.908284 35.466514, -83.911532 35.466288, -83.914077 35.465054, -83.916253 35.462013, -83.918146 35.461276, -83.919825 35.4597, -83.922107 35.456513, -83.925751 35.452539, -83.928773 35.449936, -83.932695 35.449549, -83.935159 35.448569, -83.939419 35.4486, -83.9443 35.450788, -83.94757 35.453922, -83.948039 35.455945, -83.952882 35.460635, -83.949389 35.461164))",NC,Swain,37173,"10,906",19.2,34.0,97.35071191,8.4632202553,7.2,28.68041483,4.50753695,325.4103,10.77557558173055,rural
